CustomerNr;NavCustomerNo;CompanyName;CustomerStatus;PriorityCustomer;TailsOnPPS;TailsFlightWatchTerrestrial;TailsFlightWatchSatellite;TailsNotamMonitoring;CustomerSince;PriceEscalation;Terminationdate;ChurnValue;ChurnReportedDate;ChurnReason;BlockedDate;BlockedReason;Country;Balance;FleetSize;Last12Months;YearToDate;LastYearToDate;LastFinancialYear;NavCustomerName;NavCountry;NavBlocked;Turnover2017;Turnover2018;Turnover2019;Turnover2020;Turnover2021;Turnover2022;Turnover2023;Turnover2024;Turnover2025;Turnover2026;Dev1718;Dev1819;Dev1920;Dev2021;Dev2122;Dev2223;Dev2324;Dev2425;Dev2526
COM11427;COM11427;VistaJet GmbH (Air Hamburg);Customer;2;34,00;37,00;0,00;0;2007-11-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Germany - DE - Europe;40,372.00;41;471,638.00;283,629.00;262,992.00;451,001.00;VistaJet GmbH;DE;0;481478,00;558126,84;339165,73;400216,47;374626,88;844282,60;780403,80;678044,46;451000,81;283629,48;16;-39;18;-6;125;-8;-13;-33;-37
COM11556;COM11556;AVFUEL & AVPLAN - PACIFIC COAST FORECASTING Corporation 2;Customer;3;0,00;0,00;0,00;0;2009-02-13;100,00;NULL;0,00;NULL;NULL;NULL;NULL;United States of America - US - Americas;0.00;0;50,343.00;25,920.00;23,978.00;48,401.00;AVFUEL & AVPLAN - PACIFIC COAST FORECASTING Corpor;US;0;34910,70;45674,96;32724,23;36795,26;36907,47;38585,58;51778,24;44829,32;48400,85;25920,29;31;-28;12;0;5;34;-13;8;-46
COM11622;COM11622;Panaviatic Ltd;Customer;3;3,00;0,00;0,00;0;2012-08-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Estonia - EE - Europe;5,678.00;5;73,161.00;41,008.00;38,418.00;70,571.00;Panaviatic Ltd;EE;0;60389,70;68320,02;54728,94;82240,42;98857,03;52136,37;44492,38;45875,78;70571,12;42782,24;13;-20;50;20;-47;-15;3;54;-39
COM11682;COM11682;Dana Airlines Limited;PotCust;NULL;0,00;0,00;0,00;0;2021-06-04;0,00;NULL;0,00;NULL;NULL;NULL;NULL;Nigeria - NG - Africa;0.00;0;0.00;0.00;0.00;0.00;Dana Airlines Limited;NG;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM11797;COM11797;Flexjet Operations Ltd;PotCust;NULL;0,00;0,00;0,00;0;2009-11-01;0,00;NULL;0,00;NULL;NULL;2021-04-08;Notice of termination was announced in Jan2021, unfortunately it was confirmed 15-02-2021 and will be closed April 1st 2021;United Kingdom of Great Britain and Northern Ireland - GB - Europe;0.00;0;0.00;0.00;0.00;0.00;Flexjet Operations Ltd;GB;3;78476,44;108128,22;124774,95;122769,65;23347,55;0,00;0,00;0,00;0,00;0,00;38;15;-2;-81;-100;NULL;NULL;NULL;NULL
COM11856;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;CELLO AVIATION LIMITED;GB;3;59667,05;51499,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-14;-100;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM11888;COM11888;Jetflight Aviation Ltd.;Customer;NULL;0,00;0,00;0,00;0;2013-12-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Cyprus - C1 - Asia;107,347.00;0;500,900.00;320,442.00;243,707.00;424,164.00;Jetflight Aviation Ltd.;C1;0;238472,64;272625,79;217380,02;223281,90;348500,43;406227,60;417713,65;369780,50;424164,21;320442,29;14;-20;3;56;17;3;-11;15;-24
COM12034;COM12034;Air X Charter (Germany) GmbH & Co KG;PotCust;NULL;0,00;0,00;0,00;0;2011-01-01;0,00;NULL;0,00;NULL;NULL;2021-02-15;Contract terminated;Germany - DE - Europe;0.00;0;0.00;0.00;0.00;0.00;Air X Charter (Germany) GmbH & Co KG;DE;3;85329,25;74215,56;74308,65;79279,14;2920,66;0,00;0,00;0,00;0,00;0,00;-13;0;7;-96;-100;NULL;NULL;NULL;NULL
COM12035;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;e-OPS S.A.R.L.;FR;3;40215,10;38885,57;29858,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-3;-23;-100;NULL;NULL;NULL;NULL;NULL;NULL
COM12212;COM12212;Sardinian Sky Services s.r.l;Customer;3;2,00;0,00;0,00;0;2012-01-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Italy - IT - Europe;8,532.00;3;33,477.00;17,062.00;23,656.00;40,071.00;Sardinian Sky Services s.r.l;IT;0;38715,79;47084,03;42655,26;46901,92;49942,51;52573,34;41786,61;53877,04;44014,62;17061,86;22;-9;10;6;5;-21;29;-18;-61
COM12309;COM12309;ROSENXT Holding AG;Customer;3;1,00;0,00;0,00;0;2013-07-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Switzerland - CH - Europe;0.00;1;29,649.00;17,851.00;16,504.00;28,302.00;Rosenxt Holding AG;CH;0;21456,00;23255,35;21500,81;28675,12;29479,36;28612,66;24410,60;26375,99;28301,69;19045,22;8;-8;33;3;-3;-15;8;7;-33
COM12369;COM12369;SKY EXPRESS S.A.;PotCust;NULL;0,00;0,00;0,00;0;2016-12-01;0,00;NULL;0,00;NULL;NULL;2021-03-08;Termination of agreement;Greece - GR - Europe;0.00;22;0.00;0.00;0.00;0.00;SKY EXPRESS S.A.;GR;3;85138,23;176754,01;241180,58;254581,86;41507,10;0,00;0,00;0,00;0,00;0,00;108;36;6;-84;-100;NULL;NULL;NULL;NULL
COM12411;COM12411;Spire Flight Solutions WFS;Customer, on hold;NULL;0,00;0,00;0,00;0;2013-01-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;United States of America - US - Americas;0.00;0;34,797.00;0.00;60,311.00;95,108.00;Spire Flight Solutions;US;0;61499,01;72500,44;145001,80;117275,10;185927,82;219561,77;168307,93;114955,42;95108,38;0,00;18;100;-19;59;18;-23;-32;-17;-100
COM12429;COM12429;Premium Jet AG;PotCust;NULL;0,00;0,00;0,00;0;2012-10-01;0,00;NULL;24.533,00;2023-02-28;No Activity;2023-10-02;Contract terminated;Switzerland - CH - Europe;0.00;1;0.00;0.00;0.00;0.00;Premium Jet AG;CH;3;35313,00;37101,00;37131,88;37083,57;37031,28;24540,45;0,00;0,00;0,00;0,00;5;0;0;0;-34;-100;NULL;NULL;NULL
COM12437;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ADRIA AIRWAYS;SI;3;314998,67;416005,48;284710,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32;-32;-100;NULL;NULL;NULL;NULL;NULL;NULL
COM12486;COM12486;AEROVIAS DAP;Customer;NULL;11,00;0,00;0,00;0;2013-05-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Chile - CL - Americas;20,358.00;13;231,845.00;139,071.00;151,710.00;244,484.00;AEROVIAS DAP;CL;0;104724,65;145695,01;123725,43;105274,34;105364,15;131156,04;180041,28;219803,06;244484,01;159428,41;39;-15;-15;0;24;37;22;11;-35
COM12508;COM12508;SKYBRIDGE;Customer;3;0,00;0,00;0,00;0;2016-10-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Serbia - RS - Europe;0.00;2;13,792.00;8,304.00;7,677.00;13,166.00;Skybridge International Balkan DOO;RS;0;0,00;8719,18;63598,64;27667,41;12226,04;10995,52;11355,84;12270,19;13165,66;8304,08;NULL;629;-56;-56;-10;3;8;7;-37
COM12528;COM12528;LINK CONNECTION AEREA, Tarmexico;Customer;NULL;4,00;0,00;0,00;0;2013-11-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Mexico - MX - Americas;0.00;4;81,017.00;43,382.00;62,045.00;99,679.00;LINK CONNECTION AEREA SA DE CV / LCA111018A27;MX;0;149596,00;167972,55;163234,33;128407,76;113455,50;89183,73;95690,41;98997,15;99679,39;43382,49;12;-3;-21;-12;-21;7;3;1;-56
COM12530;COM12530;Air X Charter Ltd;Customer;3;0,00;0,00;0,00;0;2013-05-01;8,00;NULL;0,00;NULL;NULL;2024-02-06;NULL;Malta - MT - Europe;1,356.00;19;15,763.00;9,490.00;8,774.00;15,046.00;Air X Charter Ltd;MT;0;189985,80;216261,75;233549,41;257559,49;284226,87;357850,62;184533,95;14009,14;15046,47;10846,57;14;8;10;10;26;-48;-92;7;-28
COM12546;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Anpartsselskabet af 1.1.2012;DK;3;25143,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM12586;COM12586;Jet Commerce OU, Litavio;NonCust;3;0,00;0,00;0,00;0;2013-09-01;8,00;NULL;0,00;NULL;NULL;2026-05-05;Closed because of the war in Ukraine;Estonia - EE - Europe;0.00;0;0.00;0.00;0.00;0.00;Jet Commerce OU;EE;3;41833,99;26917,70;11644,54;14494,58;12226,04;2068,64;0,00;0,00;0,00;0,00;-36;-57;24;-16;-83;-100;NULL;NULL;NULL
COM12618;COM12618;NAS CORPORATION LTD;Customer;3;0,00;0,00;0,00;0;2014-07-24;8,00;NULL;0,00;NULL;NULL;2023-06-08;NULL;United Kingdom of Great Britain and Northern Ireland - GB - Europe;0.00;0;49,531.00;29,818.00;27,568.00;47,281.00;NAS CORPORATION LTD;GB;0;13633,50;16896,60;76055,21;0,00;0,00;0,00;17038,15;42944,03;45579,75;28823,69;24;350;-100;NULL;NULL;NULL;152;6;-37
COM12632;COM12632;ROYAL JET;Customer;NULL;31,00;0,00;0,00;0;2019-03-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;United Arab Emirates - AE - Asia;0.00;93;964,352.00;964,352.00;-138,993.00;-138,993.00;Royal Jet;AE;0;0,00;0,00;2578885,03;1719225,98;856480,30;986703,88;1786027,69;1060077,52;1939431,51;1038748,45;NULL;NULL;-33;-50;15;81;-41;83;-46
COM12708;COM12708;AVIASERVIS;Quarantine;NULL;0,00;0,00;0,00;0;2014-09-01;0,00;NULL;0,00;NULL;NULL;2022-03-09;Discontinue of service - Russia;Russian Federation - RU - Europe;0.00;0;0.00;0.00;0.00;0.00;AVIASERVIS;RU;3;109595,09;134690,97;130610,58;138488,37;132575,24;34942,34;0,00;0,00;0,00;0,00;23;-3;6;-4;-74;-100;NULL;NULL;NULL
COM12728;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;AERO SURVEYS LIMITED;GH;3;30954,75;6369,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-79;-100;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM12771;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;AHS Aviation Services (PVT) Ltd.;AE;3;31498,60;29446,89;15303,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-7;-48;-100;NULL;NULL;NULL;NULL;NULL;NULL
COM12787;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;UAB “Grand Cru Airlines”;LT;3;172400,08;13607,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-92;-100;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM12809;COM12809;Primeslot;Customer;2;6,00;0,00;0,00;0;2018-12-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Portugal - PT - Europe;22,592.00;0;177,149.00;109,854.00;111,511.00;178,806.00;Primeslot;PT;0;0,00;0,00;75795,17;27990,89;53853,61;49850,18;86828,86;174645,74;178806,29;109854,01;NULL;NULL;-63;92;-7;74;101;2;-39
COM12845;COM12845;Air Inuit Hydro Quebec div.;Customer;1;4,00;0,00;0,00;0;2015-06-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Canada - CA - Americas;8,137.00;4;94,577.00;56,942.00;52,644.00;90,279.00;Air Inuit Hydro Quebec div.;CA;0;80772,90;57475,09;53304,09;56257,38;56132,71;58473,81;61786,53;74087,44;90278,80;65079,44;-29;-7;6;0;4;6;20;22;-28
COM12848;COM12848;Comfort Jet Services, SA;PotCust;NULL;0,00;0,00;0,00;0;2015-05-01;0,00;NULL;0,00;NULL;NULL;2020-11-02;Company shut down on Sept. 25th, 2020.;Togo - TG - Africa;0.00;0;0.00;0.00;0.00;0.00;Comfort Jet Services, SA;TG;3;57141,50;53174,31;25831,08;21067,02;0,00;0,00;0,00;0,00;0,00;0,00;-7;-51;-18;-100;NULL;NULL;NULL;NULL;NULL
COM12909;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Al Naser Wings;IQ;3;48544,20;49391,72;12167,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2;-75;-100;NULL;NULL;NULL;NULL;NULL;NULL
COM12929;COM12929;airCreebec;Customer;2;21,00;0,00;0,00;0;2016-07-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Canada - CA - Americas;0.00;20;458,961.00;299,843.00;233,134.00;392,251.00;airCreebec;CA;0;244561,86;442997,79;474688,55;387333,84;382030,53;474313,88;328523,59;360557,36;392251,38;346128,56;81;7;-18;-1;24;-31;10;9;-12
COM12952;COM12952;BAA Training;PotCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;Lithuania - LT - Europe;0.00;0;0.00;0.00;0.00;0.00;BAA Training;LT;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM12994;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;canaryFly;ES;3;72172,25;107717,08;28274,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;49;-74;-100;NULL;NULL;NULL;NULL;NULL;NULL
COM13000;COM13000;YUZMASHAVIA;PotCust;NULL;0,00;0,00;0,00;0;2017-02-17;0,00;NULL;0,00;NULL;NULL;2020-10-28;No more flights, - No Re-opening fee until 31.12.2020;Ukraine - UA - Europe;0.00;0;0.00;0.00;0.00;0.00;YUZMASHAVIA;UA;3;23169,50;58831,96;64860,77;28949,08;0,00;0,00;0,00;0,00;0,00;0,00;154;10;-55;-100;NULL;NULL;NULL;NULL;NULL
COM13011;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ECC Flight Support LLC;US;3;3463,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM13040;COM13040;Aircompany Armenia LLC (Air Dilijans LLC);NonCust;NULL;0,00;0,00;0,00;0;2016-09-01;0,00;2024-09-11;35.797,00;2024-09-11;No aircraft left.;2024-10-02;No aircraft left.;Armenia - AM - Asia;0.00;1;0.00;0.00;0.00;0.00;Air Dilijans LLC;AM;3;22856,60;29394,53;33327,36;42955,69;54555,84;59114,65;51861,34;21012,46;0,00;0,00;29;13;29;27;8;-12;-59;-100;NULL
COM13058;COM13058;Cemair;Customer;1;32,00;0,00;0,00;0;2018-06-01;8,00;NULL;0,00;NULL;NULL;2024-02-13;NULL;South Africa - ZA - Africa;55,059.00;25;678,147.00;384,037.00;412,421.00;706,531.00;Cemair;ZA;0;0,00;178328,90;84567,19;189354,94;244273,63;414179,34;730766,13;724651,16;710552,83;422234,30;NULL;-53;124;29;70;76;-1;-2;-41
COM13093;COM13093;DORNIER AVIATION Nigeria AIEP (DANA);Customer;3;4,00;0,00;0,00;0;2017-03-01;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Nigeria - NG - Africa;18,651.00;7;75,973.00;40,891.00;39,265.00;74,347.00;DORNIER AVIATION Nigeria AIEP;NG;0;80219,70;60112,23;66737,05;44102,20;67567,94;61784,92;66958,01;85442,75;78139,95;40891,36;-25;11;-34;53;-9;8;28;-9;-48
COM13104;COM13104;Fly Easy;NonCust;NULL;0,00;0,00;0,00;0;2018-04-12;0,00;2024-03-22;0,00;2024-03-31;Closing the company. All activities transfered to existing PPS customer with a FPL binding date.;2024-04-04;Closing the company;Tunisia - TN - Africa;0.00;0;0.00;0.00;0.00;0.00;Fly Easy;TN;3;0,00;125856,86;200648,11;378116,86;270194,75;251602,99;287278,80;35433,84;0,00;0,00;NULL;59;88;-29;-7;14;-88;-100;NULL
COM13125;COM13125;Fly Baghdad;Quarantine;NULL;1,00;0,00;0,00;0;2017-07-01;8,00;2024-02-23;302.100,00;2024-02-28;sanctions removed in 2025, reopened;2026-08-18;Lack of payment;Iraq - IQ - Asia;58,234.00;8;57,243.00;57,243.00;54,429.00;54,429.00;FlyBaghdad;IQ;0;84015,90;76334,37;87514,93;120729,91;107662,08;222662,04;298728,93;0,00;54429,46;57242,53;-9;15;38;-11;107;34;-100;NULL;5
COM13155;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;WENXT AVIATION (FZC);AE;3;17682,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM13165;COM13165;Abu Dhabi Aviation;Customer;NULL;9,00;2,00;2,00;0;2018-03-01;8,00;NULL;0,00;NULL;NULL;2024-02-06;NULL;United Arab Emirates - AE - Asia;23,173.00;11;290,318.00;165,384.00;214,925.00;339,859.00;Abu Dhabi Aviation;AE;0;0,00;71571,01;82326,02;100413,54;98108,34;198885,70;265229,95;320369,32;392305,35;215432,41;NULL;15;22;-2;103;33;21;22;-45
COM13207;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;V1 Aviation Services;AE;3;9590,40;19489,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;103;-100;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM13211;COM13211;WINGS OF LEBANON;PotCust;NULL;0,00;0,00;0,00;0;2017-12-01;0,00;NULL;0,00;NULL;NULL;2021-07-06;Out of business;Lebanon - LB - Asia;0.00;0;0.00;0.00;0.00;0.00;WINGS OF LEBANON;LB;3;0,00;52249,85;54077,20;28153,76;0,00;0,00;0,00;0,00;0,00;0,00;NULL;3;-48;-100;NULL;NULL;NULL;NULL;NULL
COM13225;COM13225;CAE AVIATION Luxembourg;NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;Luxembourg - LU - Europe;0.00;0;0.00;0.00;0.00;0.00;CAE AVIATION Luxembourg;LU;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM13254;COM13254;GETJET AIRLINES;Customer;1;18,00;18,00;2,00;18;2018-01-01;4,00;NULL;0,00;NULL;NULL;NULL;NULL;Lithuania - LT - Europe;0.00;12;948,189.00;578,886.00;427,932.00;797,234.00;GETJET AIRLINES;LT;0;0,00;217697,69;423546,01;325289,50;351015,16;627626,39;686647,62;737360,13;797234,38;578886,44;NULL;95;-23;8;79;9;7;8;-27
COM13287;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;SAHA AIRLINES;IR;3;0,00;5140,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;NULL;-100;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM13300;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;FANair Limited Trust Distribution;UA;3;0,00;37832,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;NULL;-100;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM13340;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;AVIANET24 d.o.o.;MK;3;0,00;62415,14;47323,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;NULL;-24;-100;NULL;NULL;NULL;NULL;NULL;NULL
COM13365;COM13365;Advanced Air Support International;PotCust;NULL;0,00;0,00;0,00;0;2018-09-01;0,00;NULL;0,00;NULL;NULL;2021-12-13;Requested termination Oct 15., account will be closed on Nov 30th, 2021. Ceasing OPS service;France - FR - Europe;0.00;1;0.00;0.00;0.00;0.00;Advanced Air Support International;FR;3;0,00;19338,89;35831,20;37653,99;34439,78;0,00;0,00;0,00;0,00;0,00;NULL;85;5;-9;-100;NULL;NULL;NULL;NULL
COM13371;COM13371;ELLINAIR S.A.;PotCust;NULL;0,00;0,00;0,00;0;2019-05-01;0,00;NULL;0,00;NULL;NULL;2021-10-13;Closed due to missing payment and communication;Greece - GR - Europe;0.00;0;0.00;0.00;0.00;0.00;ELLINAIR S.A.;GR;3;0,00;0,00;77988,44;51859,29;39331,34;0,00;0,00;0,00;0,00;0,00;NULL;NULL;-34;-24;-100;NULL;NULL;NULL;NULL
COM13378;COM13378;Georgian Wings (TCA LLC);Quarantine;NULL;0,00;0,00;0,00;0;2021-02-18;8,00;2024-12-31;22.758,00;2024-09-30;No AC, No flights, no use of PPS;2025-08-20;No AC, No flights, no use of PPS. No communiation. No payment;Georgia - GE - Asia;0.00;1;0.00;0.00;25,153.00;25,153.00;TCA LLC;GE;3;0,00;0,00;0,00;0,00;14427,51;22139,70;23449,37;25336,91;25153,45;0,00;NULL;NULL;NULL;NULL;53;6;8;-1;-100
COM13402;COM13402;UR AIRLINES;Customer;NULL;0,00;0,00;0,00;0;2019-02-01;8,00;NULL;0,00;NULL;NULL;2024-02-07;NULL;Iraq - IQ - Asia;0.00;2;48,634.00;31,072.00;36,976.00;54,538.00;UR AIRLINES;IQ;0;0,00;0,00;84381,51;54152,41;80466,24;92228,48;47045,10;53470,00;54537,71;33895,17;NULL;NULL;-36;49;15;-49;14;2;-38
COM13408;COM13408;MALETH AERO;Quarantine;NULL;0,00;0,00;0,00;0;2020-09-01;8,00;2025-05-27;80.033,00;2025-05-30;See blocked reason;2025-05-27;No payment, no communication;Malta - MT - Europe;0.00;1;0.00;0.00;27,129.00;27,129.00;MALETH AERO;MT;3;0,00;0,00;0,00;198212,46;385214,17;361495,56;380569,93;219603,28;27129,10;0,00;NULL;NULL;NULL;94;-6;5;-42;-88;-100
COM13416;COM13416;COBRA JET AVIATION;PotCust;NULL;0,00;0,00;0,00;0;2021-06-24;0,00;NULL;0,00;NULL;NULL;2022-09-27;Missing payment and communication;Egypt - EG - Africa;0.00;0;0.00;0.00;0.00;0.00;COBRA JET AVIATION;EG;3;0,00;0,00;0,00;0,00;10060,72;29868,34;0,00;0,00;0,00;0,00;NULL;NULL;NULL;NULL;197;-100;NULL;NULL;NULL
COM13431;COM13431;EFPL SUPPORT PRIVATE LIMITED;PotCust;NULL;0,00;0,00;0,00;0;2019-05-01;0,00;NULL;0,00;NULL;NULL;2021-05-28;Have not lived up to the agreements made about payments etc. his account is now closed until we get a commitment of paying the debt;India - IN - Asia;0.00;0;0.00;0.00;0.00;0.00;EFPL SUPPORT PRIVATE LIMITED;IN;3;0,00;0,00;128083,96;147306,69;48992,32;0,00;0,00;0,00;0,00;0,00;NULL;NULL;15;-67;-100;NULL;NULL;NULL;NULL
COM13436;COM13436;ALLIED AIR;PotCust;NULL;0,00;0,00;0,00;0;2019-04-01;0,00;NULL;170.433,00;2023-03-28;Missing payment;NULL;renewed interest LN;Nigeria - NG - Africa;0.00;4;0.00;0.00;0.00;0.00;ALLIED AIR;NG;0;0,00;0,00;76639,00;247907,80;150326,17;170435,70;0,00;0,00;0,00;0,00;NULL;NULL;223;-39;13;-100;NULL;NULL;NULL
COM13494;COM13494;KlasJet;Customer;1;12,00;0,00;0,00;0;2019-07-01;8,00;NULL;0,00;NULL;NULL;2023-06-26;NULL;Lithuania - LT - Europe;57,930.00;11;483,370.00;275,255.00;334,553.00;542,668.00;UAB KlasJet;LT;0;0,00;0,00;53624,19;146012,43;125978,61;140692,01;290663,23;460655,17;542668,18;275254,57;NULL;NULL;172;-14;12;107;58;18;-49
COM13509;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;AVIATIS;RU;3;0,00;0,00;25654,09;22581,24;0,00;0,00;0,00;0,00;0,00;0,00;NULL;NULL;-12;-100;NULL;NULL;NULL;NULL;NULL
COM13565;COM13565;Air Botswana;PotCust;2;0,00;0,00;0,00;0;NULL;8,00;NULL;0,00;NULL;NULL;NULL;NULL;Botswana - BW - Africa;0.00;0;0.00;0.00;0.00;0.00;Air Botswana Corporation;BW;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM13583;COM13583;Kommunalförbundet Svenskt Ambulansflyg (KSA);NonCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;NULL;NULL;Sweden - SE - Europe;0.00;0;0.00;0.00;0.00;0.00;Kommunalförbundet Svenskt Ambulansflyg;SE;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
COM13618;COM13618;WHITE AIRWAYS;Customer;2;0,00;0,00;0,00;0;2025-05-21;0,00;NULL;0,00;NULL;NULL;NULL;NULL;Portugal - PT - Europe;0.00;3;24,298.00;24,298.00;24,258.00;24,258.00;WHITE AIRWAYS;PT;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24258,29;24297,64;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
COM13631;COM13631;Aquiline Int'l Corp LTD;PotCust;NULL;0,00;0,00;0,00;0;NULL;0,00;NULL;0,00;NULL;NULL;2020-12-01;Have a signed agreement, but never received the impl payment. No comm therefore closing account.;United Arab Emirates - AE - Asia;0.00;0;0.00;0.00;0.00;0.00;Aquiline Int'l Corp LTD;AE;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
